date,close,open,high,low,volume,position,P_fund,basis,spot_avg,D_f,D_c,profit_f,profit_c,n_f,n_c,Total_Demand,n_f_minus_n_c,valid
2025-11-26,96340.0,97740.0,99880.0,95340.0,810231,478054,96340.0,-5540.0,92800.0,0.0,470.0,0.0,-11970000.0,1.0,7.124576406741286e-218,3.348550911168404e-215,1.0,1
2025-11-27,95820.0,96600.0,98620.0,95500.0,741463,507882,95820.0,-3980.0,93300.0,0.0,-260.0,0.0,-12529400.0,1.0,7.124576406741286e-218,-1.8523898657527342e-215,1.0,1
2025-11-28,96420.0,94860.0,97600.0,93880.0,580962,526998,96420.0,-3610.0,93750.0,0.0,300.0,0.0,-12030400.0,1.0,7.124576406741286e-218,2.1373729220223856e-215,1.0,1
2025-12-01,96940.0,96980.0,98480.0,95840.0,535475,543633,96940.0,-2990.0,94350.0,0.0,260.0,0.0,-9909400.0,1.0,7.124576406741286e-218,1.8523898657527342e-215,1.0,1
2025-12-02,96560.0,96840.0,97300.0,95100.0,454290,552239,96560.0,-2240.0,94400.0,0.0,-190.0,0.0,-7218200.0,1.0,7.124576406741286e-218,-1.3536695172808443e-215,1.0,1
2025-12-03,93660.0,96560.0,97580.0,92520.0,643323,562836,93660.0,-1970.0,94350.0,0.0,-1450.0,0.0,-5588400.0,1.0,7.124576406741286e-218,-1.0330635789774865e-214,1.0,1
2025-12-04,93700.0,93800.0,94600.0,91600.0,663458,560629,93700.0,760.0,94000.0,0.0,20.0,0.0,-6040800.0,1.0,7.124576406741286e-218,1.424915281348257e-216,1.0,1
2025-12-05,92160.0,93420.0,93980.0,92100.0,461507,560676,92160.0,-30.0,93250.0,0.0,-770.0,0.0,-7295600.0,1.0,7.124576406741286e-218,-5.48592383319079e-215,1.0,1
2025-12-08,94840.0,92460.0,95500.0,91120.0,599367,593129,94840.0,-610.0,92750.0,0.0,1340.0,0.0,-13805200.0,1.0,7.124576406741286e-218,9.546932385033323e-215,1.0,1
2025-12-09,92800.0,94580.0,94800.0,92300.0,512215,575421,92800.0,-1910.0,92750.0,0.0,-1020.0,0.0,-14809800.0,1.0,7.124576406741286e-218,-7.267067934876111e-215,1.0,1
2025-12-10,95980.0,93000.0,96800.0,93000.0,620935,605453,95980.0,-680.0,92700.0,0.0,1590.0,0.0,-18039400.0,1.0,7.124576406741286e-218,1.1328076486718645e-214,1.0,1
2025-12-11,98880.0,95900.0,99520.0,95460.0,744190,634283,98880.0,-5120.0,93500.0,0.0,1450.0,0.0,-13453600.0,1.0,7.124576406741286e-218,1.0330635789774865e-214,1.0,1
2025-12-12,97720.0,99520.0,101620.0,97620.0,757689,636384,97720.0,-5080.0,94500.0,0.0,-580.0,0.0,-14833200.0,1.0,7.124576406741286e-218,-4.1322543159099457e-215,1.0,1
2025-12-15,101060.0,98080.0,101200.0,97300.0,699601,662185,101060.0,-3190.0,95150.0,0.0,1670.0,0.0,-14888800.0,1.0,7.124576406741286e-218,1.1898042599257946e-214,1.0,1
2025-12-16,100600.0,101500.0,102280.0,99800.0,597317,666027,100600.0,-5170.0,95850.0,0.0,-230.0,0.0,-9071400.0,1.0,7.124576406741286e-218,-1.6386525735504958e-215,1.0,1
2025-12-17,108620.0,101500.0,109860.0,101500.0,1158611,668589,108620.0,-11010.0,97050.0,0.0,4010.0,0.0,-6060800.0,1.0,7.124576406741286e-218,2.8569551391032555e-214,1.0,1
2025-12-18,106160.0,106800.0,109920.0,104700.0,1013916,672711,106160.0,-10850.0,97550.0,0.0,-1230.0,0.0,-15000600.0,1.0,7.124576406741286e-218,-8.763228980291781e-215,1.0,1
2025-12-19,111400.0,106100.0,113500.0,105620.0,928963,668829,111400.0,-9370.0,97650.0,0.0,2620.0,0.0,-22719400.0,1.0,7.124576406741286e-218,1.8666390185662166e-214,1.0,1
2025-12-22,114380.0,109000.0,116460.0,109000.0,1007441,671889,114380.0,-15700.0,99000.0,0.0,1490.0,0.0,-17061000.0,1.0,7.124576406741286e-218,1.0615618846044515e-214,1.0,1
2025-12-23,120360.0,113900.0,120440.0,113800.0,731003,671573,120360.0,-18060.0,99500.0,0.0,2990.0,0.0,-6822400.0,1.0,7.124576406741286e-218,2.1302483456156446e-214,1.0,1
2025-12-24,124720.0,122000.0,127880.0,118060.0,949006,647366,124720.0,-21900.0,101500.0,0.0,2180.0,0.0,3901600.0,7.124576406741286e-218,1.0,2180.0,-1.0,1
2025-12-25,123520.0,118740.0,124500.0,116000.0,924823,607187,123520.0,-16560.0,104900.0,0.0,-600.0,0.0,1530000.0,7.124576406741286e-218,1.0,-600.0,-1.0,1
2025-12-26,130520.0,124220.0,131000.0,124220.0,428716,577035,130520.0,-16660.0,111900.0,0.0,3500.0,0.0,-2514000.0,1.0,7.124576406741286e-218,2.49360174235945e-214,1.0,1
2025-12-29,118820.0,129800.0,134500.0,117400.0,688764,512345,118820.0,-12460.0,118000.0,0.0,-5850.0,0.0,-43620000.0,1.0,7.124576406741286e-218,-4.167877197943652e-214,1.0,1
2025-12-30,121580.0,117000.0,123980.0,115420.0,459530,511309,121580.0,-1960.0,118000.0,0.0,1380.0,0.0,-59667200.0,1.0,7.124576406741286e-218,9.831915441302975e-215,1.0,1
2025-12-31,121580.0,123000.0,124380.0,117560.0,392450,490194,121580.0,-3820.0,118500.0,0.0,0.0,0.0,-60218200.0,1.0,7.124576406741286e-218,0.0,1.0,1
2026-01-05,129980.0,125000.0,130260.0,122780.0,343623,515292,129980.0,-4360.0,119500.0,0.0,4200.0,0.0,-60160200.0,1.0,7.124576406741286e-218,2.99232209083134e-214,1.0,1
2026-01-06,137940.0,132600.0,137940.0,132100.0,304237,534999,137940.0,-9600.0,127500.0,0.0,3980.0,0.0,-26697400.0,1.0,7.124576406741286e-218,2.8355814098830315e-214,1.0,1
2026-01-07,142300.0,144000.0,147000.0,137900.0,420407,506520,142300.0,-7500.0,133500.0,0.0,2180.0,0.0,-7281000.0,1.0,7.124576406741286e-218,1.5531576566696003e-214,1.0,1
2026-01-08,145000.0,140860.0,148500.0,136480.0,654824,514467,145000.0,-9720.0,138500.0,0.0,1350.0,0.0,1338600.0,7.124576406741286e-218,1.0,1350.0,-1.0,1
2026-01-09,143420.0,142000.0,146920.0,139060.0,469479,510874,143420.0,-5680.0,140000.0,0.0,-790.0,0.0,2449200.0,7.124576406741286e-218,1.0,-790.0,-1.0,1
2026-01-12,156060.0,156060.0,156060.0,152000.0,68491,506702,156060.0,-4060.0,152000.0,0.0,6320.0,0.0,-12147400.0,1.0,7.124576406741286e-218,4.502732289060492e-214,1.0,1
2026-01-13,166980.0,168000.0,174060.0,161540.0,608177,460281,166980.0,-9420.0,159500.0,0.0,5460.0,0.0,58549000.0,7.124576406741286e-218,1.0,5460.0,-1.0,1
2026-01-14,161940.0,169000.0,173440.0,155000.0,589019,452583,161940.0,-6940.0,163000.0,0.0,-2520.0,0.0,32967800.0,7.124576406741286e-218,1.0,-2520.0,-1.0,1
2026-01-15,163220.0,163840.0,165000.0,155600.0,431256,443942,163220.0,-3980.0,159000.0,0.0,640.0,0.0,30510400.0,7.124576406741286e-218,1.0,640.0,-1.0,1
2026-01-16,146200.0,163220.0,165820.0,146200.0,591523,416133,146200.0,6820.0,158000.0,0.0,-8510.0,0.0,21462200.0,7.124576406741286e-218,1.0,-8510.0,-1.0,1
2026-01-19,147260.0,147600.0,151100.0,142100.0,329126,411331,147260.0,3100.0,151000.0,0.0,530.0,0.0,22306200.0,7.124576406741286e-218,1.0,530.0,-1.0,1
2026-01-20,160500.0,149500.0,160500.0,149260.0,451074,415351,160500.0,-320.0,152500.0,0.0,6620.0,0.0,35768600.0,7.124576406741286e-218,1.0,6620.0,-1.0,1
2026-01-21,166740.0,160600.0,168880.0,158220.0,376418,427928,166740.0,-5880.0,158500.0,0.0,3120.0,0.0,69269800.0,7.124576406741286e-218,1.0,3120.0,-1.0,1
2026-01-22,168780.0,165000.0,174120.0,162060.0,464397,436686,168780.0,-4780.0,164500.0,0.0,1020.0,0.0,66724400.0,7.124576406741286e-218,1.0,1020.0,-1.0,1
2026-01-23,181520.0,174000.0,182000.0,172260.0,342805,438728,181520.0,-5520.0,171000.0,0.0,6370.0,0.0,66682800.0,7.124576406741286e-218,1.0,6370.0,-1.0,1
2026-01-26,165680.0,189220.0,189440.0,163500.0,575675,416719,165680.0,-4700.0,181500.0,0.0,-7920.0,0.0,-31602000.0,1.0,7.124576406741286e-218,-5.642664514139098e-214,1.0,1
2026-01-27,179600.0,166700.0,180620.0,164000.0,382313,422433,179600.0,1360.0,172500.0,0.0,6960.0,0.0,-137648400.0,1.0,7.124576406741286e-218,4.9587051790919345e-214,1.0,1
2026-01-28,166280.0,182000.0,182860.0,164080.0,473223,410985,166280.0,5960.0,172000.0,0.0,-6660.0,0.0,-189405600.0,1.0,7.124576406741286e-218,-4.744967886889696e-214,1.0,1
2026-01-29,164820.0,169200.0,173880.0,158800.0,521334,402347,164820.0,2460.0,168000.0,0.0,-730.0,0.0,-163536000.0,1.0,7.124576406741286e-218,-5.200940776921138e-215,1.0,1
2026-01-30,148200.0,161000.0,165480.0,148200.0,552668,372601,148200.0,5580.0,160500.0,0.0,-8310.0,0.0,-151403400.0,1.0,7.124576406741286e-218,-5.920522994002008e-214,1.0,1
2026-02-02,132440.0,146000.0,152820.0,132440.0,644314,347698,132440.0,7220.0,155500.0,0.0,-7880.0,0.0,-20437800.0,1.0,7.124576406741286e-218,-5.614166208512133e-214,1.0,1
2026-02-03,148100.0,140040.0,151880.0,137520.0,619542,355770,148100.0,7520.0,153500.0,0.0,7830.0,0.0,-177270600.0,1.0,7.124576406741286e-218,5.578543326478427e-214,1.0,1
2026-02-04,147220.0,150000.0,152580.0,145680.0,311897,359912,147220.0,4100.0,153000.0,0.0,-440.0,0.0,-201513800.0,1.0,7.124576406741286e-218,-3.1348136189661655e-215,1.0,1
2026-02-05,132780.0,145800.0,147260.0,132320.0,531724,329777,132780.0,8540.0,144000.0,0.0,-7220.0,0.0,-201046200.0,1.0,7.124576406741286e-218,-5.143944165667208e-214,1.0,1
2026-02-06,132920.0,129000.0,138500.0,124100.0,586706,328575,132920.0,720.0,134500.0,0.0,70.0,0.0,-199924000.0,1.0,7.124576406741286e-218,4.9872034847189e-216,1.0,1
2026-02-09,137000.0,139500.0,141000.0,135000.0,305321,344071,137000.0,-3000.0,135500.0,0.0,2040.0,0.0,-189652800.0,1.0,7.124576406741286e-218,1.4534135869752222e-214,1.0,1
2026-02-10,137340.0,136500.0,141000.0,133100.0,295231,345989,137340.0,-4000.0,136000.0,0.0,170.0,0.0,-257973600.0,1.0,7.124576406741286e-218,1.2111779891460186e-215,1.0,1
2026-02-11,150260.0,138000.0,150500.0,138000.0,351877,356531,150260.0,-5120.0,138000.0,0.0,6460.0,0.0,-228258800.0,1.0,7.124576406741286e-218,4.602476358754871e-214,1.0,1
2026-02-12,149420.0,150000.0,152440.0,146520.0,304798,353975,149420.0,-5480.0,142500.0,0.0,-420.0,0.0,-230459600.0,1.0,7.124576406741286e-218,-2.99232209083134e-215,1.0,1
2026-02-13,152640.0,143000.0,153120.0,142380.0,300191,342226,152640.0,-5130.0,143750.0,0.0,1610.0,0.0,-220919200.0,1.0,7.124576406741286e-218,1.147056801485347e-214,1.0,1
2026-02-24,164120.0,160000.0,165800.0,157100.0,214364,365180,164120.0,-7720.0,152000.0,0.0,5740.0,0.0,-193415800.0,1.0,7.124576406741286e-218,4.089506857469498e-214,1.0,1
2026-02-25,166480.0,164500.0,171440.0,164000.0,322727,377037,166480.0,-7230.0,161750.0,0.0,1180.0,0.0,-186886600.0,1.0,7.124576406741286e-218,8.407000159954716e-215,1.0,1
2026-02-26,173660.0,187000.0,187700.0,171020.0,402461,375204,173660.0,-3540.0,173000.0,0.0,3590.0,0.0,-219723000.0,1.0,7.124576406741286e-218,2.5577229300201216e-214,1.0,1
2026-02-27,176040.0,173000.0,177060.0,168200.0,281980,381552,176040.0,-2020.0,172000.0,0.0,1190.0,0.0,-217543600.0,1.0,7.124576406741286e-218,8.478245924022129e-215,1.0,1
2026-03-02,172020.0,178680.0,179500.0,169500.0,227061,378336,172020.0,1440.0,172500.0,0.0,-2010.0,0.0,-235322200.0,1.0,7.124576406741286e-218,-1.4320398577549984e-214,1.0,1
2026-03-03,150860.0,170000.0,170560.0,150860.0,445115,339604,150860.0,9520.0,161000.0,0.0,-10580.0,0.0,-91889800.0,1.0,7.124576406741286e-218,-7.53780183833228e-214,1.0,1
2026-03-04,153060.0,150000.0,155660.0,146060.0,297139,339011,153060.0,-600.0,154000.0,0.0,1100.0,0.0,-4919400.0,1.0,7.124576406741286e-218,7.837034047415414e-215,1.0,1
2026-03-05,155860.0,156700.0,161000.0,149000.0,300505,332374,141834.8607664093,-520.0,156000.0,-4207.541770077206,1400.0,0.0,90867800.0,7.124576406741286e-218,1.0,1400.0,-1.0,1
2026-03-06,156160.0,155000.0,160860.0,151100.0,228224,333903,142187.46483884228,-2750.0,155250.0,-4191.760548347316,150.0,-1262262.5310231617,81564200.0,0.0,1.0,150.0,-1.0,1
2026-03-09,161060.0,150000.0,165000.0,142000.0,402478,330671,141428.52114821397,-2150.0,154750.0,-5889.443655535809,2450.0,-21801889.217925012,70166600.0,0.0,1.0,2450.0,-1.0,1
2026-03-10,163000.0,161500.0,166800.0,159220.0,226273,332517,144124.46483922502,-5660.0,158500.0,-5662.660548232493,970.0,-33227409.909664482,-56046000.0,0.5,0.5,-2346.3302741162465,0.0,1
2026-03-11,155040.0,164500.0,167280.0,155000.0,267346,330436,146459.7624636566,-980.0,159000.0,-2574.071260903019,-3980.0,11847368.054266162,59633600.0,0.5,0.5,-3277.0356304515094,0.0,1
2026-03-12,156980.0,155300.0,159600.0,152800.0,219828,325382,147039.8069810796,1620.0,158000.0,-2982.05790567612,970.0,6853669.808114306,58802800.0,0.5,0.5,-1006.0289528380599,0.0,1
2026-03-13,152080.0,156500.0,162840.0,150080.0,288572,316964,147445.13449159093,-1700.0,159000.0,-1390.4596525227214,-2450.0,21465753.545927294,47696200.0,0.5,0.5,-1920.2298262613608,0.0,1
2026-03-16,159620.0,152460.0,159780.0,149100.0,231813,310683,145643.718203054,3400.0,156500.0,-4192.884539083796,3770.0,10981687.765905974,30234000.0,0.5,0.5,-211.44226954189799,0.0,1
2026-03-17,155320.0,159620.0,160480.0,154220.0,173439,308842,146591.95985088387,-80.0,158000.0,-2618.4120447348396,-2150.0,29011091.283966295,13737400.0,0.5,0.5,-2384.20602236742,0.0,1
2026-03-18,150120.0,155000.0,156840.0,149700.0,205889,307422,145435.21520647095,4020.0,155500.0,-1405.4354380587145,-2600.0,42626833.91658746,24223800.0,0.5,0.5,-2002.7177190293573,0.0,1
2026-03-19,142600.0,148000.0,150260.0,140080.0,288571,282745,144135.34991738145,4140.0,152500.0,460.60497521443466,-3760.0,53195708.41078899,41579400.0,0.5,0.5,-1649.6975123927828,0.0,1
2026-03-20,143860.0,145080.0,151400.0,143600.0,258276,276578,141552.57577245517,940.0,149000.0,-692.2272682634502,630.0,53776070.679559186,42268200.0,0.5,0.5,-31.11363413172512,0.0,1
2026-03-23,149040.0,141500.0,149500.0,140040.0,228178,269477,138849.5936432196,1220.0,146500.0,-3057.1219070341235,2590.0,50190333.42995451,46884000.0,0.5,0.5,-233.56095351706176,0.0,1
2026-03-24,152940.0,151980.0,154700.0,150120.0,231071,260696,138455.03486057947,-3780.0,147500.0,-4345.4895418261585,1950.0,38267557.99252142,38502200.0,0.5,0.5,-1197.7447709130793,0.0,1
2026-03-25,159120.0,156880.0,161500.0,154560.0,233304,251957,142667.05202934975,-5480.0,152500.0,-4935.8843911950735,3090.0,11412432.624035776,37006800.0,0.5,0.5,-922.9421955975367,0.0,1
2026-03-26,157200.0,159120.0,162300.0,155240.0,260930,246385,144870.3665037893,-5800.0,156500.0,-3698.8900488632116,-960.0,20889330.65513032,22601600.0,0.5,0.5,-2329.445024431606,0.0,1
2026-03-27,168440.0,155800.0,169840.0,155800.0,324620,247637,147041.1482343581,-3500.0,158000.0,-6419.6555296925735,5620.0,-20686193.49409218,3267000.0,0.0,1.0,5620.0,-1.0,1
2026-03-30,171620.0,169440.0,173000.0,167960.0,199887,237761,152814.23914160777,-5440.0,164500.0,-5641.728257517668,1590.0,-41100698.078514576,25922400.0,0.0,1.0,1590.0,-1.0,1
2026-03-31,157200.0,169000.0,171980.0,157000.0,296998,217916,153400.98143422123,-940.0,163000.0,-1139.7055697336298,-7210.0,40253023.39489019,-39537000.0,1.0,0.0,-1139.7055697336298,1.0,1
2026-04-01,158620.0,160800.0,163420.0,154340.0,231062,212931,151997.60393631738,-200.0,161500.0,-1986.718819104787,710.0,38634641.48586843,-26499200.0,1.0,0.0,-1986.718819104787,1.0,1
2026-04-02,159140.0,158620.0,162780.0,155240.0,219386,206515,148450.58376255244,-2800.0,159500.0,-3206.824871234267,260.0,37601547.699933946,-29210000.0,1.0,0.0,-3206.824871234267,1.0,1
2026-04-03,157860.0,161000.0,163120.0,157220.0,66813,218471,148547.37368923033,1080.0,158500.0,-2793.787893230902,-640.0,42968546.06613697,-29962800.0,1.0,0.0,-2793.787893230902,1.0,1
2026-04-07,160860.0,158440.0,165500.0,156500.0,99493,233277,148320.5711734246,-1060.0,159000.0,-3761.82864797262,1500.0,55126809.07334613,-32617800.0,1.0,0.0,-3761.82864797262,1.0,1
2026-04-08,159620.0,160000.0,164700.0,157000.0,122220,241459,148371.59091877352,820.0,158500.0,-3374.522724367943,-620.0,71216997.28857166,-39230800.0,1.0,0.0,-3374.522724367943,1.0,1
2026-04-09,153560.0,159000.0,159740.0,152500.0,155903,252754,144360.78203422937,-510.0,155750.0,-2759.765389731189,-3030.0,46591827.03431074,-27752400.0,1.0,0.0,-2759.765389731189,1.0,1
2026-04-10,157600.0,156300.0,158900.0,153800.0,141334,258584,144912.6006954293,1890.0,155550.0,-3806.219791371206,2020.0,40436073.1059486,-32272400.0,1.0,0.0,-3806.219791371206,1.0,1
2026-04-13,166500.0,155020.0,166600.0,154780.0,192774,298143,144656.66173156214,-2360.0,157000.0,-6553.001480531358,4450.0,-8051366.775068127,-9541400.0,0.5,0.5,-1051.5007402656788,0.0,1
2026-04-14,166840.0,167000.0,168400.0,164100.0,166865,324231,148407.03403625372,-5140.0,161500.0,-5529.889789123882,170.0,204678.50157252932,10444600.0,0.5,0.5,-2679.944894561941,0.0,1
2026-04-15,168660.0,168400.0,171980.0,165020.0,215162,348716,153433.30967448582,-2600.0,166000.0,-4568.007097654254,910.0,-27889124.432693254,26965000.0,0.0,1.0,910.0,-1.0,1
2026-04-16,176000.0,170500.0,176200.0,169200.0,251427,394543,152292.17955112102,-5000.0,167500.0,-7112.346134663693,3670.0,-75034039.16209665,22464400.0,0.0,1.0,3670.0,-1.0,1
2026-04-17,177560.0,177460.0,178000.0,173680.0,201622,408749,153725.88834854594,-6140.0,169500.0,-7150.233495436219,780.0,-96698173.62637356,8637600.0,0.0,1.0,780.0,-1.0,1
2026-04-20,180200.0,177000.0,181440.0,174800.0,208657,435887,156356.2594145916,-6620.0,172500.0,-7153.122175622521,1320.0,-116155152.32309537,15434400.0,0.0,1.0,1320.0,-1.0,1
2026-04-21,174260.0,180900.0,180900.0,169500.0,323093,424045,156823.88774301956,-5020.0,172000.0,-5230.833677094132,-2970.0,-70079869.35029292,4330200.0,0.0,1.0,-2970.0,-1.0,1
2026-04-22,175240.0,173660.0,176500.0,172020.0,190015,430946,156181.9398745627,-3400.0,171000.0,-5717.418037631191,490.0,-63283310.9164121,-8681400.0,0.5,0.5,-2613.7090188155953,0.0,1
2026-04-23,177960.0,175740.0,178900.0,172140.0,236073,441139,158396.66278927302,-1800.0,173000.0,-5869.001163218095,1360.0,-51979562.61028325,-19399600.0,0.5,0.5,-2254.5005816090475,0.0,1
2026-04-24,177900.0,178000.0,179980.0,174500.0,246726,455510,158597.0297042015,-3800.0,173000.0,-5790.89108873955,-30.0,-61104320.57158472,-13548400.0,0.5,0.5,-2910.445544369775,0.0,1
2026-04-27,180560.0,182000.0,184800.0,178500.0,238899,466692,160958.65467665982,-5300.0,176000.0,-5880.403597002054,1330.0,-34932566.71840942,-2837800.0,0.5,0.5,-2275.201798501027,0.0,1
2026-04-28,178620.0,179000.0,180500.0,173400.0,263957,453086,160814.3087875189,-1020.0,174500.0,-5341.707363744327,-970.0,-3110079.1558030434,-23289600.0,0.5,0.5,-3155.8536818721636,0.0,1
2026-04-29,183880.0,178700.0,184440.0,175260.0,238422,479107,159773.71344252658,-3240.0,174500.0,-7231.885967242025,2630.0,-112561181.36250296,-5464000.0,0.5,0.5,-2300.9429836210124,0.0,1
2026-04-30,189080.0,184000.0,189500.0,182460.0,264129,489790,161132.22827965088,-8000.0,177000.0,-8384.331516104736,2600.0,-148548606.48313975,18450200.0,0.0,1.0,2600.0,-1.0,1
2026-05-06,199400.0,191500.0,199560.0,191040.0,222232,511071,170766.1641578294,-10080.0,187500.0,-8590.150752651181,5160.0,-234041813.9434061,44913000.0,0.0,1.0,5160.0,-1.0,1
2026-05-07,199060.0,199000.0,200440.0,193400.0,274376,517613,174939.63630634188,-4300.0,190500.0,-7236.109108097435,-170.0,-235225898.52268457,43491400.0,0.0,1.0,-170.0,-1.0,1
2026-05-08,196560.0,197120.0,201480.0,195100.0,249199,513252,180254.56070473167,-2560.0,194000.0,-4891.631788580497,-1250.0,-208754262.0727483,45836400.0,0.0,1.0,-1250.0,-1.0,1
2026-05-11,205020.0,196560.0,205600.0,195200.0,236895,540666,179212.60639094296,-7870.0,195250.0,-7742.2180827171105,4230.0,-254802134.52762532,37121400.0,0.0,1.0,4230.0,-1.0,1
2026-05-12,205260.0,208000.0,208800.0,203300.0,194979,537448,184998.57639869457,-4580.0,200000.0,-6078.42708039163,120.0,-277109874.5771472,34379400.0,0.0,1.0,120.0,-1.0,1
2026-05-13,201960.0,206520.0,209880.0,195000.0,425885,519507,185626.1996715024,-4940.0,200500.0,-4900.14009854928,-1650.0,-245901613.0373408,46224600.0,0.0,1.0,-1650.0,-1.0,1
2026-05-14,191760.0,203000.0,204400.0,190080.0,460646,478280,183020.6363800939,-900.0,195000.0,-2621.80908597183,-5100.0,-162044827.88893443,45076600.0,0.0,1.0,-5100.0,-1.0,1
2026-05-15,188800.0,190000.0,194900.0,186800.0,391747,458573,180192.54703164945,-1360.0,192000.0,-2582.235890505166,-1480.0,-152056252.49107715,58659600.0,0.0,1.0,-1480.0,-1.0,1
2026-05-18,192180.0,189000.0,193900.0,187600.0,208152,466957,179373.10548854558,-1720.0,191500.0,-3842.068353436325,1690.0,-150719810.38477916,53347800.0,0.0,1.0,1690.0,-1.0,1
2026-05-19,184400.0,190980.0,192120.0,182060.0,344515,446424,176275.28627768825,3180.0,186500.0,-2437.4141166935237,-3890.0,-87299346.49826232,33520200.0,0.0,1.0,-3890.0,-1.0,1
2026-05-20,183100.0,182120.0,184800.0,175200.0,411021,447264,168561.38980604475,2180.0,179000.0,-4361.583058186574,-650.0,-73035448.17648536,32852000.0,0.0,1.0,-650.0,-1.0,1
2026-05-21,177600.0,184100.0,186200.0,177160.0,341878,448172,171703.78959779348,-1080.0,182000.0,-1768.8631206619552,-2750.0,-30170124.9285076,34367800.0,0.0,1.0,-2750.0,-1.0,1
2026-05-22,184460.0,178720.0,185300.0,176500.0,292399,452850,167239.23336099228,-1520.0,178000.0,-5166.2299917023165,3430.0,-84794071.6594464,23343600.0,0.0,1.0,3430.0,-1.0,1
2026-05-25,181200.0,185500.0,187900.0,179300.0,248810,449777,172614.31786442758,-1750.0,183250.0,-2575.7046406717272,-1630.0,-62825944.882944584,15072400.0,0.0,1.0,-1630.0,-1.0,1
2026-05-26,175960.0,182000.0,182720.0,175260.0,245595,441930,170372.69482785932,800.0,180000.0,-1676.1915516422043,-2620.0,-33777875.5034679,22280800.0,0.0,1.0,-2620.0,-1.0,1
2026-05-27,173000.0,175000.0,178920.0,172080.0,241623,428592,167215.80392680308,-380.0,177000.0,-1735.2588219590746,-1480.0,-29168488.580400053,30117600.0,0.0,1.0,-1480.0,-1.0,1
2026-05-28,178860.0,175000.0,180880.0,174000.0,260794,426476,166058.44619733805,-1800.0,175500.0,-3840.466140798584,2930.0,-23933334.98103304,21524600.0,0.0,1.0,2930.0,-1.0,1
2026-05-29,179740.0,180000.0,182500.0,177760.0,172932,427826,167631.34732135976,-2740.0,177500.0,-3632.5958035920717,440.0,-38720928.16311977,26683200.0,0.0,1.0,440.0,-1.0,1
2026-06-01,178900.0,181000.0,182100.0,178000.0,146724,433713,169434.53378802782,-1820.0,179000.0,-2839.6398635916526,-420.0,-7572166.954807291,31415800.0,0.0,1.0,-420.0,-1.0,1
2026-06-02,172980.0,179000.0,179220.0,171100.0,214856,432273,167811.4067137504,3030.0,175750.0,-1550.5779858748836,-2960.0,46844308.06731385,20226200.0,0.5,0.5,-2255.288992937442,0.0,1
2026-06-03,166760.0,173100.0,173100.0,166100.0,251082,427311,162599.42636491478,2080.0,170500.0,-1248.1720905255672,-3110.0,143015204.38565648,11805400.0,0.5,0.5,-2179.0860452627835,0.0,1
2026-06-04,160740.0,165660.0,167580.0,157560.0,281867,425107,161404.4495899713,1970.0,168250.0,199.33487699139224,-3010.0,147608549.114719,32282000.0,0.5,0.5,-1405.3325615043038,0.0,1
2026-06-05,164360.0,160040.0,165580.0,157180.0,276081,422004,155961.71562852527,780.0,163000.0,-2519.4853114424186,1810.0,130239868.59918426,20960800.0,0.5,0.5,-354.7426557212093,0.0,1
2026-06-08,163340.0,161500.0,165800.0,160260.0,187221,423382,156410.98660979304,-570.0,163750.0,-2078.7040170620894,-510.0,174192948.5482465,29689600.0,0.5,0.5,-1294.3520085310447,0.0,1
2026-06-09,168460.0,163600.0,169000.0,161600.0,238433,438866,155949.40032077,-1450.0,163750.0,-3753.179903769004,2560.0,165408116.3207407,26063200.0,0.5,0.5,-596.5899518845019,0.0,1
2026-06-10,167400.0,167980.0,169300.0,164800.0,206477,443549,157982.7965064371,-1510.0,165750.0,-2825.1610480688714,-530.0,149327677.6534435,23745600.0,0.5,0.5,-1677.5805240344357,0.0,1
2026-06-11,174600.0,166780.0,174960.0,166500.0,244951,448867,158949.56655941252,-2600.0,166500.0,-4695.130032176245,3600.0,79005089.10214499,3099600.0,0.5,0.5,-547.5650160881223,0.0,1
2026-06-12,175300.0,176000.0,178740.0,174600.0,196809,447123,161863.49623235018,-7080.0,170500.0,-4030.951130294945,350.0,67957943.18514498,-9476400.0,1.0,0.0,-4030.951130294945,1.0,1
2026-06-15,174440.0,177600.0,177920.0,172320.0,177039,450397,162728.6761514287,-4060.0,170500.0,-3513.3971545713925,-430.0,80152518.46710609,-4775000.0,1.0,0.0,-3513.3971545713925,1.0,1
2026-06-16,169980.0,173800.0,174200.0,168420.0,187954,449952,162383.12569721355,-460.0,169000.0,-2279.0622908359364,-2230.0,65930977.986759886,10291000.0,0.5,0.5,-2254.531145417968,0.0,1
2026-06-17,171300.0,170100.0,173600.0,169000.0,150191,455847,162189.6228862088,-2860.0,169500.0,-2733.1131341373634,660.0,59753977.411154896,2290400.0,0.5,0.5,-1036.5565670686817,0.0,1
2026-06-18,160500.0,172020.0,172500.0,160100.0,342652,450964,162015.1177987696,-1050.0,167250.0,454.5353396308841,-5400.0,65282892.43981226,-8412600.0,1.0,0.0,454.5353396308841,1.0,1
2026-06-22,161740.0,157220.0,161800.0,150860.0,328573,447324,152899.3471376544,3600.0,157000.0,-2652.195858703679,620.0,77980917.26869556,3756400.0,0.5,0.5,-1016.0979293518394,0.0,1
2026-06-23,157220.0,158000.0,159460.0,153700.0,258508,449841,154179.98514426616,2240.0,158500.0,-912.0044567201519,-2260.0,73126932.77708665,12135800.0,0.5,0.5,-1586.002228360076,0.0,1
